7	47	565
7	31	110
7	33	334
7	34	387
7	27	182
7	42	242
7	50	108
7	37	2000
7	46	62
8	16	2656
8	9	385
8	18	203
8	17	376
8	12	676
8	36	1815
8	38	252
8	24	284
8	28	270
8	14	2670
8	10	3072
8	42	25
8	39	64
8	40	59
8	26	347
8	23	446
8	22	1055
8	35	320
8	30	577
8	32	295
8	37	454
8	34	577
8	44	340
8	15	652
8	33	295
8	29	63
8	31	65
8	49	319
8	19	134
8	27	131
8	21	489
8	13	814
8	11	2618
8	20	3133
8	41	108
8	50	8
8	25	150
8	47	311
8	45	23
8	48	384
8	43	6
8	46	163
9	14	317
9	19	110
9	16	292
9	13	413
9	20	175
9	15	883
9	32	107
9	21	179
9	17	82
9	18	217
9	30	19
9	10	687
9	12	21
9	27	185
9	28	40
9	43	7
9	39	34
9	33	23
9	25	17
9	49	33
9	31	115
9	45	161
9	29	87
9	11	377
9	23	1
9	44	38
9	35	8
9	26	35
9	22	54
9	24	177
9	34	1
9	50	14
9	36	1
9	37	7
9	47	117
10	11	4491
10	12	1596
10	15	289
10	24	141
10	16	75
10	29	288
10	18	522
10	13	591
10	30	2444
10	26	219
10	21	473
10	28	867
10	41	55
10	27	331
10	14	2623
10	19	144
10	23	620
10	48	363
10	38	168
10	17	299
10	37	576
10	34	404
10	36	1650
10	25	394
10	20	454
10	35	323
10	22	398
10	32	551
10	45	118
10	49	135
10	33	201
10	43	149
10	31	200
10	44	3138
10	39	118
10	47	673
10	40	170
10	42	70
10	50	205
10	46	14
11	12	4137
11	15	150
11	21	181
11	33	1540
11	30	747
11	40	2484
11	36	4574
11	17	445
11	23	654
11	38	1253
11	47	3382
11	35	224
11	41	308
11	20	3933
11	34	667
11	26	205
11	14	4705
11	45	738
11	49	69
11	16	1153
11	24	742
11	39	137
11	19	114
11	31	56
11	13	3338
11	44	1270
11	48	688
11	43	10
11	37	3188
11	28	2888
11	22	824
11	27	88
11	42	489
11	50	908
11	29	28
11	25	63
11	18	60
11	32	1759
11	46	55
12	15	75
12	21	165
12	38	746
12	30	387
12	40	445
12	36	2687
12	17	264
12	23	409
12	47	2017
12	28	794
12	46	2015
12	34	541
12	26	90
12	14	2026
12	35	799
12	45	530
12	22	273
12	31	24
12	48	96
12	24	416
12	33	610
12	19	56
12	44	849
12	27	30
12	41	68
12	43	30
12	32	335
12	37	736
12	13	674
12	49	22
12	18	153
12	50	772
12	20	2034
12	42	627
12	25	67
12	16	800
12	29	29
12	39	148
13	14	526
13	15	808
13	16	499
13	18	48
13	31	294
13	30	29
13	28	59
13	29	273
13	40	1
13	36	18
13	17	316
13	23	39
13	38	11
13	21	506
13	26	68
13	32	1771
13	20	527
13	33	34
13	41	1
13	45	8
13	49	411
13	37	6059
13	22	39
13	34	25
13	48	14
13	25	85
13	47	3
13	19	160
13	44	233
13	24	1
13	39	43
13	27	253
13	35	58
13	42	2
13	50	1
13	43	3
13	46	9
14	15	747
14	16	3316
14	25	1628
14	22	999
14	21	557
14	26	745
14	35	71
14	46	8
14	36	1004
14	40	66
14	17	451
14	23	918
14	38	191
14	18	842
14	30	300
14	37	6534
14	34	740
14	27	635
14	48	993
14	20	730
14	19	289
14	32	2583
14	43	28
14	33	79
14	41	541
14	28	5764
14	31	129
14	49	208
14	47	279
14	44	222
14	29	141
14	24	318
14	39	195
14	42	24
14	45	71
14	50	41
15	16	274
15	17	366
15	28	94
15	44	358
15	26	60
15	49	153
15	31	226
15	32	99
15	33	58
15	43	24
15	25	42
15	21	508
15	35	82
15	18	284
15	19	230
15	40	4
15	29	310
15	20	488
15	23	14
15	22	118
15	39	61
15	27	265
15	41	1
15	34	10
15	24	38
15	45	18
15	36	17
15	30	20
15	50	17
15	42	2
15	37	2
15	38	1
15	47	2
15	48	1
16	35	3
16	46	3
16	30	2
16	29	6
16	20	969
16	21	386
16	17	411
16	31	53
16	44	167
16	49	315
16	40	6
16	28	106
16	22	58
16	39	22
16	33	6
16	45	59
16	19	115
16	26	182
16	36	130
16	24	14
16	41	1
16	18	4
16	47	3
16	23	45
16	32	102
16	27	45
16	25	19
16	37	213
16	43	2
16	34	35
16	42	38
16	48	56
16	50	13
16	38	37
17	22	144
17	23	157
17	38	108
17	47	176
17	28	75
17	37	66
17	34	71
17	26	70
17	21	456
17	20	586
17	49	89
17	44	136
17	31	116
17	19	124
17	27	224
17	25	171
17	43	1
17	32	175
17	30	67
17	42	6
17	18	223
17	36	242
17	33	91
17	41	3
17	29	38
17	45	36
17	48	27
17	35	47
17	50	12
17	40	24
17	39	25
17	24	80
17	46	2
18	31	74
18	22	218
18	30	39
18	25	231
18	28	237
18	21	273
18	36	195
18	38	38
18	48	64
18	26	99
18	19	97
18	43	25
18	29	277
18	23	141
18	32	215
18	24	398
18	35	141
18	27	398
18	33	72
18	49	48
18	44	120
18	41	3
18	42	15
18	20	91
18	45	11
18	39	34
18	34	197
18	37	83
18	40	2
18	50	5
18	47	1
18	46	3
19	27	208
19	33	72
19	26	66
19	25	221
19	34	44
19	22	117
19	31	25
19	21	257
19	37	19
19	32	171
19	29	132
19	20	96
19	41	5
19	43	24
19	39	47
19	36	122
19	30	68
19	48	32
19	38	52
19	24	10
19	28	39
19	49	150
19	45	59
19	40	13
19	35	5
19	23	27
19	44	106
19	42	35
19	47	7
19	46	2
19	50	2
20	35	166
20	21	130
20	30	159
20	40	128
20	36	129
20	28	203
20	41	16
20	43	16
20	29	66
20	39	18
20	33	36
20	46	3
20	31	47
20	49	63
20	25	27
20	32	80
20	27	75
20	23	83
20	22	50
20	26	37
20	24	12
20	34	60
20	50	2
20	48	26
20	38	13
20	44	73
20	42	157
20	47	139
20	45	34
20	37	282
21	26	208
21	23	251
21	37	291
21	25	673
21	30	108
21	43	2
21	34	154
21	22	272
21	29	78
21	39	83
21	33	43
21	49	93
21	27	363
21	31	101
21	28	501
21	36	237
21	44	774
21	41	5
21	32	1354
21	35	34
21	40	4
21	48	106
21	24	17
21	38	56
21	45	15
21	47	2
21	42	1
21	50	1
21	46	1
22	23	808
22	30	124
22	26	171
22	29	20
22	28	275
22	25	226
22	34	291
22	35	7
22	27	182
22	32	113
22	36	451
22	31	37
22	38	115
22	48	198
22	43	3
22	47	567
22	44	448
22	45	626
22	50	603
22	33	162
22	37	313
22	39	47
22	42	1
22	41	36
22	49	41
22	24	320
22	40	55
22	46	4
23	38	309
23	47	997
23	28	357
23	34	186
23	26	159
23	25	99
23	37	460
23	32	190
23	36	427
23	33	41
23	39	30
23	29	26
23	43	19
23	48	523
23	30	86
23	41	7
23	49	171
23	44	657
23	40	158
23	31	25
23	42	18
23	24	154
23	27	150
23	35	18
23	45	705
23	50	341
24	29	8
24	33	372
24	43	15
24	49	12
24	44	573
24	41	55
24	28	40
24	36	985
24	34	172
24	47	240
24	26	42
24	40	229
24	48	97
24	30	63
24	39	42
24	35	15
24	37	76
24	25	15
24	42	182
24	45	78
24	27	7
24	38	221
24	32	47
24	50	66
24	31	1
25	28	158
25	35	35
25	31	89
25	30	146
25	43	4
25	26	101
25	33	33
25	44	77
25	32	309
25	27	584
25	29	44
25	34	206
25	39	35
25	36	171
25	48	128
25	37	195
25	42	6
25	50	1
25	38	37
25	46	9
25	40	3
25	49	7
25	41	1
25	47	7
25	45	7
26	36	384
26	44	158
26	34	352
26	48	128
26	27	138
26	41	4
26	35	247
26	43	2
26	30	33
26	39	95
26	29	28
26	42	6
26	32	171
26	49	8
26	46	4
26	31	42
26	28	227
26	33	58
26	37	224
26	45	26
26	38	135
26	47	52
26	50	7
26	40	2
27	30	52
27	36	94
27	38	14
27	48	15
27	28	91
27	32	199
27	29	226
27	49	95
27	39	45
27	37	30
27	34	43
27	31	91
27	41	1
27	33	30
27	43	8
27	35	9
27	44	39
27	45	1
27	50	3
28	36	239
28	29	514
28	44	76
28	30	234
28	40	8
28	34	208
28	32	1674
28	38	54
28	39	42
28	33	37
28	41	1
28	37	3946
28	48	119
28	47	21
28	31	8
28	49	152
28	42	7
28	43	7
28	35	15
28	50	4
28	45	5
28	46	5
29	49	1740
29	30	39
29	39	279
29	33	65
29	31	124
29	44	163
29	35	15
29	43	2
29	37	7
29	32	23
29	42	2
29	48	1
29	40	4
29	34	4
29	36	1
30	41	11
30	46	2190
30	35	857
30	32	150
30	37	245
30	33	51
30	39	20
30	36	304
30	34	135
30	31	11
30	49	22
30	44	314
30	47	109
30	40	137
30	38	78
30	45	20
30	48	53
30	43	1
30	42	22
30	50	2
31	39	80
31	49	94
31	35	46
31	32	162
31	33	61
31	43	1
31	36	39
31	44	46
31	40	1
31	45	3
31	50	7
31	34	7
31	42	1
31	38	13
31	37	3
31	48	5
32	36	85
32	38	17
32	48	56
32	37	116
32	40	2
32	35	7
32	33	14
32	44	63
32	47	87
32	43	1
32	41	148
32	39	33
32	45	4
32	49	8
32	34	50
32	50	3
32	42	6
32	46	9
33	43	7
33	41	172
33	37	103
33	39	24
33	35	77
33	40	140
33	50	64
33	47	209
33	34	321
33	42	32
33	45	62
33	44	674
33	36	636
33	49	68
33	48	149
33	38	55
33	46	51
34	37	517
34	43	16
34	36	630
34	38	214
34	48	373
34	50	327
34	44	542
34	47	502
34	40	64
34	41	105
34	45	308
34	46	5
34	49	43
34	42	22
34	35	9
34	39	25
35	46	1
35	37	33
35	44	95
35	40	18
35	43	11
35	38	13
35	42	19
35	49	22
35	39	11
35	36	68
35	41	44
35	45	5
35	48	8
35	47	10
35	50	11
36	38	847
36	44	764
36	48	222
36	47	3914
36	43	11
36	40	1830
36	41	48
36	42	534
36	39	132
36	45	2504
36	50	4048
36	37	1189
36	49	4
36	46	3
37	40	1
37	38	29
37	43	2
37	41	484
37	48	43
37	47	38
37	44	9
37	49	4
37	45	45
37	42	6
37	50	1
37	39	4
37	46	7
38	47	1294
38	48	385
38	46	1
38	44	62
38	40	77
38	41	3
38	42	9
38	50	785
38	43	15
38	39	1
38	45	869
38	49	1
39	40	615
39	49	221
39	42	4407
39	44	132
39	47	54
39	41	1
39	43	3
39	45	101
39	50	100
39	48	2
40	47	484
40	48	11
40	41	30
40	43	1
40	42	1967
40	44	640
40	45	50
40	50	124
40	49	1
40	46	43
41	47	104
41	43	2
41	50	3
41	44	107
41	48	50
41	42	25
41	45	16
41	49	2
42	44	535
42	47	349
42	45	247
42	43	2
42	49	2
42	50	169
43	49	32
43	44	36
43	48	4
43	45	3
43	46	2
43	47	1
43	50	4
44	48	26
44	47	378
44	50	25
44	49	81
44	45	21
44	46	2
45	49	1
45	47	1948
45	50	103
45	48	123
46	49	12
46	48	5
46	47	1
47	48	457
47	49	80
47	50	959
48	50	388
48	49	103
49	50	5
